predicted_probabilities,predicted,actual
0.000762988,0,0
0.0020487916,0,0
0.0017987979,0,0
0.00034919532,0,0
0.05880141,1,0
0.0012186825,0,0
0.0010733764,0,0
0.16775136,1,0
0.022299785,1,1
0.0013763418,0,0
0.00092142436,0,0
0.00047902387,0,0
0.050556522,1,1
0.0005547873,0,0
0.0009111732,0,0
0.00082596357,0,0
0.00032640374,0,0
0.13114731,1,1
0.025150646,1,1
0.0008786747,0,0
0.00043065374,0,0
0.00049391564,0,0
0.10398877,1,1
0.0004661786,0,0
0.0008071321,0,0
0.0005843326,0,0
0.00084660924,0,0
0.0010719238,0,0
0.0006065597,0,0
0.008083259,1,0
0.0008846392,0,0
0.0015942705,0,0
0.0010376243,0,0
0.0023951365,0,0
0.061222322,1,0
0.058324717,1,0
0.054610807,1,1
0.0005707154,0,0
0.057172008,1,0
0.00074420375,0,0
0.055029165,1,1
0.082827985,1,0
0.05248039,1,1
0.26049706,1,1
0.0073238737,1,0
0.0005142623,0,0
0.008426501,1,0
0.0007430115,0,0
0.0005307432,0,0
0.0003965805,0,0
0.41144353,1,1
0.00085382187,0,0
0.028401941,1,0
0.08029098,1,1
0.040155858,1,0
0.0010433423,0,0
0.0005505867,0,0
0.15599176,1,0
0.010256208,1,0
0.09153141,1,1
0.07094091,1,1
0.023489118,1,0
0.073737524,1,1
0.00036152956,0,0
0.0005560237,0,0
0.011674333,1,0
0.00055738556,0,0
0.00089393434,0,0
0.00041794716,0,0
0.00041460234,0,0
0.073175006,1,0
0.42830777,1,1
0.007073327,1,0
0.25406066,1,1
0.0006989894,0,0
0.0009358306,0,0
0.00086730014,0,0
0.1927659,1,1
0.011112614,1,0
0.014096195,1,0
0.032724842,1,1
0.0003607812,0,0
0.0013257848,0,0
0.00073211186,0,0
0.00044578005,0,0
0.0016485128,0,0
0.08779703,1,0
0.0016186778,0,0
0.00015020749,0,0
0.03640504,1,0
0.04569972,1,0
0.00067710935,0,0
0.10738703,1,0
0.0015516839,0,1
0.010593159,1,0
0.0004557786,0,0
0.00042589146,0,0
0.0010772281,0,0
0.17829762,1,1
0.005541058,1,0
0.0008067791,0,0
0.0005505455,0,0
0.0004578963,0,0
0.0006861734,0,0
0.00047318812,0,0
0.34807253,1,1
0.00038031247,0,0
0.0006496425,0,0
0.1862595,1,1
0.0009803239,0,0
0.08282737,1,0
0.008438546,1,0
0.06056923,1,0
0.0017368598,0,0
0.1039575,1,1
0.03902681,1,0
0.01771693,1,0
0.00044624857,0,0
0.24820846,1,1
0.0006060587,0,0
0.06423724,1,0
0.0007900843,0,0
0.0005961819,0,0
0.00039363038,0,0
0.030480903,1,0
0.0032410936,0,0
0.045385115,1,0
0.00033223222,0,0
0.022877451,1,0
0.0012314018,0,0
0.0030278552,0,0
0.25892612,1,1
0.00025728127,0,0
0.00048763977,0,0
0.11093987,1,0
0.0017460736,0,0
0.01523249,1,0
0.009079236,1,0
0.14499766,1,1
0.00087059004,0,0
0.002386787,0,0
0.001027015,0,0
0.0025466708,0,0
0.09205259,1,1
0.00037223505,0,0
0.007148063,1,0
0.0005839279,0,0
0.14521788,1,1
0.0010074587,0,0
0.0012907241,0,0
0.051994324,1,1
0.031277042,1,0
0.00047887754,0,0
0.0008491068,0,0
0.026808105,1,1
0.018140787,1,0
0.038977385,1,0
0.00058904005,0,0
0.0009034098,0,0
0.050608147,1,0
0.051225353,1,0
0.000597304,0,0
0.00028527685,0,0
0.0006359739,0,0
0.0015321268,0,0
0.00050035806,0,0
0.00049633085,0,0
0.22639151,1,1
0.0012091035,0,0
0.011596913,1,1
0.0012572202,0,0
0.004584754,1,0
0.03966992,1,0
0.00046433698,0,0
0.06306329,1,0
0.0004965542,0,0
0.00050646067,0,0
0.000930145,0,0
0.016236844,1,0
0.20715493,1,1
0.018138876,1,0
0.00033722757,0,0
0.036589246,1,1
0.16814962,1,0
0.07038279,1,0
0.0013532902,0,0
0.015510069,1,1
0.00030530323,0,0
0.0010789689,0,0
0.0010195043,0,0
0.0007536268,0,0
0.00159928,0,0
0.0004903217,0,0
0.05749369,1,1
0.00040508443,0,0
0.00048781993,0,0
0.0006142843,0,0
0.0074172043,1,0
0.0003307327,0,0
0.000839974,0,0
0.0005716883,0,0
0.0015082879,0,0
0.00081527355,0,0
0.016919157,1,0
0.00046835194,0,0
0.00038928274,0,0
0.0004912035,0,0
0.0012473958,0,0
0.0006882708,0,0
0.00058949896,0,0
0.00045119534,0,0
0.0015221983,0,0
0.00029197292,0,0
0.02448824,1,1
0.04739789,1,0
0.00078038685,0,0
0.0003070494,0,0
0.013232563,1,0
0.030915199,1,1
0.03189705,1,0
0.0013577932,0,0
0.0014022567,0,0
0.5988117,1,1
0.088249594,1,0
0.0006423943,0,0
0.000675727,0,0
0.0033133877,0,0
0.036350884,1,0
0.027630571,1,0
0.00036898392,0,0
0.008036304,1,0
0.09686217,1,1
0.013063005,1,0
0.014841016,1,1
0.0011059074,0,0
0.0003185278,0,0
0.00043789635,0,0
0.0076727443,1,0
0.00036948797,0,0
0.1947152,1,1
0.30710676,1,1
0.16889447,1,0
0.07380086,1,1
0.025355428,1,0
0.26181224,1,1
0.0005700774,0,0
0.12181894,1,0
0.0007851697,0,0
0.0003910985,0,0
0.025160287,1,0
0.0799132,1,1
0.32167095,1,1
0.050612636,1,0
0.0010367082,0,0
0.00030554843,0,0
0.00042297717,0,0
0.00049161667,0,0
0.00080249185,0,0
0.19529948,1,0
0.03919298,1,0
0.0004491189,0,0
0.0010651859,0,0
0.24278353,1,1
0.00077402487,0,0
0.00061550003,0,0
0.00037853234,0,0
0.016885845,1,0
0.014117382,1,0
0.50758547,1,1
0.002708346,0,0
0.018433202,1,0
0.00063095056,0,0
0.00074692245,0,0
0.0013236263,0,0
0.0023169343,0,0
0.20228967,1,1
0.0016312553,0,0
0.01986363,1,0
0.018382842,1,1
0.0007200334,0,0
0.16610827,1,1
0.015069974,1,1
0.0009524725,0,0
0.051113408,1,1
0.00062312756,0,0
0.001480088,0,0
0.018728983,1,0
0.0664386,1,1
0.00070902344,0,0
0.00071078754,0,0
0.063678205,1,0
0.07102776,1,1
0.00094755495,0,0
0.00030079755,0,0
0.00033367585,0,0
0.30853844,1,1
0.00058264786,0,0
0.00051740557,0,0
0.011934748,1,0
0.01441479,1,0
0.000402388,0,0
0.00044813103,0,0
0.00061718066,0,0
0.019757975,1,0
0.013410547,1,0
0.00095792074,0,0
0.00060944405,0,0
0.30281577,1,1
0.21621192,1,1
0.0001794946,0,0
0.00056822214,0,0
0.00031107015,0,0
0.041390717,1,0
0.074219756,1,0
0.00919667,1,0
0.00029679603,0,0
0.00047424226,0,0
0.0011694161,0,0
0.031364843,1,1
0.11516233,1,0
0.1468687,1,1
0.000757057,0,0
0.00054365775,0,0
0.04676484,1,1
0.0004835406,0,0
0.0010234124,0,0
0.0007016808,0,0
0.025809346,1,0
0.05809508,1,0
0.0010238318,0,0
0.03209039,1,0
0.00057643757,0,0
0.0019057338,0,0
0.10186751,1,0
0.06518886,1,1
0.000397257,0,0
0.010344718,1,0
0.12028644,1,1
0.0006694197,0,0
0.00049623125,0,0
0.082537495,1,1
0.0005622944,0,0
0.029781548,1,1
0.00178797,0,0
0.024190962,1,0
0.0007844802,0,0
0.00039631274,0,0
0.15766776,1,0
0.40822813,1,1
0.00050742034,0,0
0.030183667,1,0
0.22811215,1,1
0.099945314,1,1
0.014237931,1,0
0.05040405,1,0
0.15037976,1,1
0.08807112,1,1
0.0005841116,0,0
0.15340276,1,0
0.0012782138,0,0
0.08922852,1,1
0.018618107,1,0
0.04009423,1,1
0.032919515,1,1
0.0006185041,0,0
0.0019530244,0,0
0.20220587,1,1
0.0016886096,0,0
0.1613214,1,1
0.0004847234,0,0
0.00077343546,0,0
0.101664126,1,0
0.0010613682,0,0
0.08493671,1,0
0.0005754094,0,0
0.00062416657,0,0
0.0004287811,0,0
0.012172034,1,0
0.12514128,1,1
0.00028039725,0,0
0.03275883,1,0
0.37313482,1,0
0.0012767737,0,0
0.33085078,1,1
0.0008832722,0,1
0.002138715,0,0
0.03886095,1,1
0.0012625403,0,0
0.032510813,1,1
0.00055180764,0,0
0.030889727,1,0
0.041575626,1,0
0.0011297485,0,0
0.0011140864,0,0
0.00052722107,0,0
0.0009198223,0,0
0.13019109,1,1
0.053042002,1,0
0.0011595871,0,0
0.00084087567,0,0
0.0010060137,0,0
0.0013798375,0,0
0.031514913,1,0
0.0004158345,0,0
0.000567733,0,0
0.012728327,1,0
0.27068335,1,0
0.06513613,1,1
0.0005600495,0,0
0.14831588,1,1
0.0960601,1,1
0.00041979432,0,0
0.0006855309,0,0
0.0013469568,0,0
0.041777365,1,1
0.00047492966,0,0
0.20374857,1,1
0.0015879922,0,0
0.0012555772,0,0
0.00025548608,0,0
0.00067701517,0,0
0.000497341,0,0
0.0007791919,0,0
0.00044852507,0,0
0.0002046702,0,0
0.19132273,1,0
0.102782324,1,1
0.0010614708,0,0
0.24802846,1,1
0.00078183867,0,0
0.0007201699,0,0
0.001732881,0,0
0.00041397262,0,0
0.0006210802,0,0
0.00077206094,0,0
0.06314954,1,1
0.23641282,1,1
0.2714673,1,1
0.0005085839,0,0
0.0006118087,0,0
0.0022203762,0,0
0.031889323,1,1
0.026818298,1,0
0.00062501366,0,0
0.020571563,1,1
0.24042177,1,1
0.08262954,1,0
0.00043730834,0,0
0.062601395,1,0
0.0006986733,0,0
0.01826966,1,0
0.07599704,1,0
0.1594299,1,1
0.07937755,1,0
0.0004543302,0,0
0.25056535,1,1
0.00279416,0,0
0.0005376598,0,0
0.0006839869,0,0
0.0004536681,0,0
0.001461567,0,0
0.04048516,1,0
0.0014317177,0,0
0.00047246582,0,0
0.10138962,1,1
0.03391003,1,0
0.00027412517,0,0
0.00078507466,0,0
0.05401107,1,0
0.027900366,1,0
0.08001153,1,0
0.0040307026,1,0
0.25394943,1,1
0.00043483792,0,0
0.15122329,1,1
0.00040921682,0,0
0.0013732557,0,0
0.000889865,0,0
0.03766215,1,1
0.0027918743,0,0
0.09319676,1,0
0.00075400464,0,0
0.1894629,1,1
0.043838333,1,1
0.002667813,0,0
0.00052461785,0,0
0.06368951,1,1
0.029627303,1,1
0.0013468945,0,0
0.0015103818,0,0
0.010664388,1,0
0.0015381428,0,0
0.00047637374,0,0
0.097584985,1,1
0.052167032,1,0
0.110430814,1,0
0.0008009983,0,0
0.0016316865,0,0
0.015197696,1,0
0.00054780394,0,0
0.015776658,1,0
0.000712972,0,0
0.025739882,1,1
0.025063103,1,1
0.19293769,1,1
0.0010278093,0,0
0.0017458693,0,0
0.0013989706,0,0
0.026160168,1,1
0.00072169205,0,0
0.0012796919,0,0
0.0008537259,0,0
0.00080540415,0,0
0.012464359,1,0
0.00031715573,0,0
0.123401515,1,1
0.0008221591,0,0
0.095830664,1,1
0.20836474,1,1
0.00041662256,0,0
0.00074590987,0,0
0.00055411167,0,0
0.17142324,1,0
0.0012819867,0,0
0.002831785,0,0
0.00042542059,0,0
0.0005307126,0,0
0.002943879,0,0
0.00095332734,0,0
0.06672353,1,1
0.015901519,1,0
0.0009479455,0,0
0.013712347,1,0
0.19817033,1,0
0.00065750955,0,0
0.00042717025,0,0
0.00023655631,0,0
0.11161108,1,0
0.000415827,0,0
0.16546124,1,1
0.02356071,1,0
0.11254465,1,1
0.02923468,1,0
0.0003467539,0,0
0.009433014,1,0
0.00032107084,0,0
0.024481079,1,1
0.00066501874,0,0
0.0002846281,0,0
0.016409943,1,0
0.20407288,1,1
0.052237537,1,1
0.00037571607,0,0
0.00063805206,0,0
0.12455105,1,1
0.16762054,1,0
0.041023586,1,0
0.0010779944,0,0
0.00091949233,0,0
0.083654664,1,0
0.029131565,1,0
0.000664145,0,0
0.006926652,1,0
0.00040140908,0,0
0.0023070155,0,0
0.028987506,1,0
0.00048300924,0,0
0.00046046783,0,0
0.046074953,1,0
0.00041933177,0,0
0.08818297,1,1
0.00060580455,0,0
0.021802675,1,0
0.00068973907,0,0
0.18683583,1,1
0.026483694,1,0
0.00061487884,0,0
0.0008957539,0,0
0.18640661,1,1
0.026148235,1,0
0.03184743,1,0
0.00116225,0,0
0.0027662104,0,0
0.0023367275,0,0
0.004246857,1,0
0.03774456,1,0
0.0010163495,0,0
0.013563362,1,0
0.00051259244,0,0
0.0007687628,0,0
0.0005818088,0,0
0.035740815,1,0
0.2998566,1,1
0.22765172,1,1
0.0141224805,1,0
0.00034500923,0,0
0.0020163725,0,0
0.00044298993,0,0
0.06884805,1,1
0.071267575,1,0
0.033671662,1,0
0.018742919,1,1
0.0017791019,0,0
0.001018305,0,0
0.0005362754,0,0
0.02876148,1,1
0.0005699576,0,0
0.000711633,0,0
0.0006498075,0,0
0.0010917755,0,0
0.001354016,0,0
0.00046100543,0,0
0.04000657,1,0
0.0012322689,0,0
0.0026154935,0,0
0.07299647,1,0
0.0005602044,0,0
0.011546133,1,0
0.0012920426,0,0
0.049485918,1,0
0.00058417174,0,0
0.00058676285,0,0
0.0018480013,0,0
0.00880174,1,0
0.0004756373,0,0
0.00041734538,0,0
0.00028872397,0,0
0.00026741344,0,0
0.0008963558,0,0
0.08373523,1,1
0.11158957,1,1
0.0005660332,0,0
0.00037066496,0,0
0.0013632404,0,0
0.00049343373,0,0
0.00049166917,0,0
0.0029068014,0,0
0.0012054823,0,0
0.17927282,1,1
0.00096840254,0,0
0.16000646,1,1
0.0008938398,0,0
0.0010642193,0,0
0.09642086,1,1
0.00032700735,0,0
0.14892203,1,1
0.000403902,0,0
0.0010560323,0,0
0.06613058,1,1
0.0075081964,1,0
0.00037372453,0,0
0.059612438,1,1
0.0009122586,0,0
0.00047265773,0,0
0.00058082445,0,0
0.0011229155,0,0
0.115550786,1,1
0.0009620769,0,0
0.00045535018,0,0
0.00036056252,0,0
0.029282805,1,1
0.0018897005,0,0
0.00082456146,0,0
0.00055618613,0,0
0.09188016,1,1
0.30546468,1,1
0.06292971,1,1
0.00042078955,0,0
0.026813803,1,1
0.04038963,1,1
0.001758412,0,0
0.15269005,1,1
0.124865025,1,1
0.024285367,1,0
0.0008876751,0,0
0.00039651946,0,0
0.00040583755,0,0
0.010488666,1,0
0.0009161168,0,0
0.19371733,1,1
0.0047601154,1,0
0.0007876431,0,0
0.43039113,1,0
0.093947284,1,1
0.01108195,1,0
0.19490862,1,1
0.0010450731,0,0
0.00038986915,0,0
0.00071656215,0,0
0.011138518,1,1
0.036897074,1,1
0.00044189589,0,0
0.00095852016,0,0
0.0152481925,1,0
0.0003026945,0,0
0.029110858,1,1
0.00035525535,0,0
0.0007116008,0,0
0.0014504292,0,0
0.09822406,1,1
0.00034610808,0,0
0.36244798,1,1
0.05157297,1,1
0.026705869,1,0
0.0024069943,0,0
0.00065523374,0,0
0.0007524087,0,0
0.0038581644,0,0
0.0005199076,0,0
0.0015964335,0,0
0.017097246,1,0
0.00046339183,0,0
0.0011371884,0,0
0.0007484127,0,0
0.0007657782,0,0
0.0009778244,0,0
0.11864867,1,0
0.0018602898,0,0
0.11480272,1,1
0.0237339,1,0
0.0057637156,1,0
0.064706236,1,0
0.068804,1,0
0.06942847,1,1
0.0003763644,0,0
0.06430721,1,0
0.00058278535,0,0
0.001014597,0,0
0.00060495985,0,0
0.030778805,1,1
0.010278052,1,0
0.0006624098,0,0
0.09627983,1,0
0.040998932,1,0
0.00085386017,0,0
0.0003574409,0,0
0.00041291458,0,0
0.1537969,1,0
0.042767573,1,0
0.0032740904,0,1
0.00041580026,0,0
0.05387991,1,0
0.02748869,1,0
0.0007573843,0,0
0.0043376777,1,1
0.10362092,1,0
0.0016095219,0,0
0.00036686155,0,0
0.0004972943,0,0
0.0013354314,0,0
0.0864112,1,0
0.036659032,1,1
0.000517843,0,0
0.0005679452,0,0
0.0009934499,0,0
0.015362874,1,0
0.03139078,1,0
0.0011158627,0,0
0.05137383,1,1
0.010283379,1,0
0.21222098,1,1
0.0005187809,0,0
0.00036201396,0,0
0.00051155844,0,0
0.001195897,0,0
0.007500546,1,0
0.0008672485,0,0
0.03643853,1,1
0.02607236,1,0
0.00065354834,0,0
0.0014277018,0,0
0.0008310501,0,0
0.0029466487,0,0
0.03639709,1,1
0.035444174,1,0
0.14052542,1,1
0.0011935346,0,0
0.00027713936,0,0
0.02035229,1,0
0.0006059051,0,0
0.17799734,1,0
0.0009407691,0,0
0.00086824445,0,0
0.18622495,1,1
0.08413659,1,1
0.061388344,1,1
0.0004942045,0,0
0.0006209935,0,0
0.08860804,1,0
0.0152908815,1,0
0.00095160224,0,0
0.042209342,1,1
0.00039278154,0,0
0.0003981531,0,0
0.02916248,1,0
0.0006108738,0,0
0.0012734751,0,0
0.0011468083,0,0
0.10531837,1,1
0.00041711572,0,0
0.012175812,1,0
0.036478765,1,0
0.0004066518,0,0
0.0002653856,0,0
0.04107245,1,0
0.018195484,1,1
0.0003487753,0,0
0.020695468,1,0
0.0005232969,0,0
0.011758977,1,0
0.000996498,0,0
0.00091401825,0,0
0.00043461373,0,0
0.055256285,1,0
0.009223792,1,0
0.28665233,1,1
0.0005759386,0,0
0.0003903448,0,0
0.053274203,1,1
0.00055212516,0,0
0.000688117,0,0
0.013789424,1,0
0.0009958346,0,0
0.00073721074,0,0
0.06253756,1,0
0.06525615,1,0
0.0011912142,0,0
0.0005371606,0,0
0.20007686,1,1
0.051050015,1,0
0.0009365946,0,0
0.2569451,1,1
0.37359026,1,1
0.0005585337,0,0
0.09842093,1,1
0.00062338833,0,0
0.00040962387,0,0
0.019370472,1,0
0.03328168,1,1
0.006781836,1,0
0.0002961496,0,0
0.00049969554,0,0
0.047900658,1,0
0.0002760039,0,0
0.008733566,1,0
0.06926231,1,0
0.0010003181,0,0
0.09076872,1,0
0.0006388543,0,0
0.3135841,1,1
0.00045038603,0,0
0.00054598105,0,0
0.00067758514,0,0
0.00065793766,0,0
0.00056584494,0,0
0.00038245812,0,0
0.00031500356,0,0
0.07058718,1,1
0.01874611,1,0
0.057649232,1,0
0.0005724552,0,0
0.27640072,1,0
0.0015279548,0,0
0.024871252,1,0
0.0010060349,0,0
0.010325247,1,0
0.00062952033,0,0
0.0025657597,0,0
0.00048799714,0,0
0.0023451908,0,1
0.00050077436,0,0
0.002022754,0,0
0.001638169,0,0
0.00070571585,0,0
0.0005250718,0,0
0.00035194049,0,0
0.0017601077,0,0
0.00030958612,0,0
0.0055797505,1,0
0.019704815,1,0
0.0019146675,0,0
0.0012421471,0,0
0.00026563596,0,0
0.021144755,1,0
0.3727701,1,1
0.0006441026,0,0
0.015881019,1,0
0.0003105439,0,0
0.0003107201,0,0
0.0016095074,0,0
0.07146104,1,0
0.27797177,1,1
0.00050171773,0,0
0.000724823,0,0
0.0262434,1,0
0.017393593,1,0
0.11790115,1,0
0.00081613404,0,0
0.0028615638,0,0
0.0010507517,0,0
0.5091087,1,1
0.00030186394,0,0
0.010778856,1,0
0.00049821025,0,0
0.0675481,1,1
0.0004391906,0,0
0.01248215,1,0
0.00027383183,0,0
0.08163108,1,1
0.10470581,1,1
0.00153038,0,0
0.0004603658,0,0
0.05074526,1,0
0.11226789,1,0
0.18772286,1,0
0.0003136383,0,0
0.0009758078,0,0
0.00047649638,0,0
0.13980965,1,1
0.008737608,1,1
0.00042296044,0,0
0.00020805065,0,0
0.13606948,1,1
0.10081448,1,1
0.0007397823,0,0
0.46895286,1,1
0.0156431,1,0
0.121706165,1,0
0.011451721,1,0
0.0003943188,0,0
0.05680611,1,0
0.000585519,0,0
0.00057102635,0,0
0.024914362,1,0
0.070854664,1,1
0.00077263836,0,0
0.025490662,1,0
0.10895528,1,0
0.34133196,1,0
0.0032376295,0,0
0.0021489167,0,0
0.00096726656,0,0
0.22412041,1,1
0.0003886283,0,0
0.1773547,1,1
0.067347765,1,0
0.0005263679,0,0
0.00046365891,0,0
0.063638985,1,1
0.26645842,1,1
0.0012348085,0,0
0.0009315547,0,0
0.0002446775,0,0
0.00043522273,0,0
0.011776533,1,0
0.001096234,0,0
0.0018078001,0,0
0.00052230473,0,0
0.0006548832,0,0
0.018275922,1,0
0.004963743,1,0
0.012085489,1,1
0.12181359,1,0
0.0013327466,0,0
0.00036836465,0,0
0.00077070034,0,0
0.18383957,1,1
0.17078654,1,1
0.02881579,1,0
0.07057365,1,0
0.07765358,1,1
0.011473079,1,0
0.07549595,1,0
0.0008784667,0,0
0.020361815,1,0
0.00042272542,0,0
0.00048571482,0,0
0.0009378555,0,0
0.004255286,1,0
0.07900966,1,1
0.0002824121,0,0
0.014284109,1,0
0.0009833191,0,0
0.000682142,0,0
0.00046150928,0,0
0.0005069245,0,0
0.1474154,1,0
0.00041498494,0,0
0.037945397,1,0
0.00092271715,0,0
0.04699172,1,1
0.00046075895,0,0
0.038420618,1,1
0.001332713,0,0
0.08641162,1,1
0.0010352845,0,0
0.04034532,1,0
0.0008272069,0,0
0.0073741456,1,0
0.0003706529,0,0
0.00047547117,0,0
0.0018299427,0,0
0.000833714,0,0
0.0016228968,0,0
0.021559281,1,0
0.00031737442,0,0
0.082459934,1,1
0.0006907198,0,0
0.0108288685,1,0
0.0005171561,0,0
0.12539837,1,1
0.1811693,1,0
0.00056995056,0,0
0.0025296297,0,0
0.008591938,1,0
0.041083533,1,1
0.05235199,1,1
0.00075869355,0,0
0.085898615,1,0
0.014443678,1,0
0.00074229634,0,0
0.06461467,1,0
0.0011956749,0,0
0.08065662,1,0
0.0008416778,0,0
0.00045406242,0,0
0.028296428,1,1
0.09639293,1,1
0.0012184574,0,0
0.002769651,0,0
0.000643032,0,0
0.45642263,1,1
0.00032547957,0,0
0.023958873,1,0
0.036835466,1,0
0.057289843,1,1
0.0004319721,0,0
0.00039940362,0,0
0.0006308934,0,0
0.27833578,1,1
0.0004894515,0,0
0.19423464,1,1
0.00082506606,0,0
0.00026777652,0,0
0.037582323,1,1
0.11481827,1,1
0.09767456,1,1
0.03804769,1,0
0.00095158274,0,0
0.15219511,1,1
0.0013503098,0,0
0.09013933,1,0
0.00033740446,0,0
0.0006734122,0,0
0.0009020551,0,0
0.0015658799,0,0
0.00040230478,0,0
0.00038162974,0,0
0.11867406,1,0
0.00127188,0,0
0.0012775164,0,0
0.0014292274,0,0
0.00037610545,0,0
0.00047794293,0,0
0.11136122,1,1
0.04977945,1,0
0.12909105,1,0
0.1292676,1,0
0.0010766966,0,0
0.029116632,1,0
0.01238624,1,0
0.07701166,1,0
0.0011838294,0,0
0.00083318143,0,0
0.00041196035,0,0
0.00047316554,0,0
0.00072944735,0,0
0.050927646,1,0
0.00057170546,0,0
0.014130762,1,0
0.001706247,0,0
0.027876865,1,0
0.00041581356,0,0
0.00093578926,0,0
0.0003582677,0,0
0.042354096,1,0
0.00048213574,0,0
0.00044528887,0,0
0.0004996622,0,0
0.20331189,1,0
0.1566561,1,1
0.025683058,1,0
0.010216241,1,0
0.17953855,1,1
0.53479725,1,1
0.0006698323,0,0
0.00062250724,0,0
0.00028658236,0,0
0.022597393,1,0
0.0016440245,0,0
0.001042988,0,0
0.33834216,1,1
0.1070391,1,1
0.0011011043,0,0
0.21195544,1,0
0.002465186,0,0
0.054183073,1,1
0.0022644922,0,0
0.00045596933,0,0
0.00612627,1,0
0.0006667846,0,0
0.058479507,1,0
0.0010024647,0,0
0.3875074,1,1
0.0006351752,0,0
0.0011575271,0,0
0.025135433,1,1
0.03487981,1,1
0.09734375,1,0
0.19024563,1,1
0.00036851288,0,0
0.14103068,1,0
0.00029356533,0,0
0.053100523,1,0
0.00036290736,0,0
0.0008687766,0,0
0.00042042346,0,0
0.08161551,1,1
0.007009316,1,0
0.0009761099,0,0
0.08937744,1,1
0.12216621,1,0
0.11766856,1,1
0.0010178341,0,0
0.0009939441,0,0
0.0009020851,0,0
0.0012777057,0,0
0.047856946,1,0
0.35494235,1,1
0.00025409946,0,0
0.05615509,1,0
0.032741804,1,1
0.12476171,1,0
0.004680092,1,0
0.0009998468,0,0
0.02568843,1,0
0.0030812963,0,0
0.00019543491,0,0
0.00096115435,0,0
0.019883897,1,0
0.00033099292,0,0
0.21459427,1,1
0.013480902,1,0
0.009688235,1,0
0.013670627,1,0
0.025224522,1,0
0.15859635,1,0
0.0007663311,0,0
0.05539367,1,1
0.06590409,1,0
0.0010943298,0,0
0.0117634935,1,1
0.0018441869,0,0
0.0006074874,0,0
0.0025991686,0,0
0.00050499087,0,0
0.0007383607,0,0
0.00075581425,0,0
0.0013700064,0,0
0.030822594,1,1
0.00032348585,0,0
0.025068266,1,1
0.00056862115,0,0
0.07086032,1,1
0.4020689,1,1
0.101402,1,1
0.0006581431,0,0
0.00066331035,0,0
0.0011538332,0,0
0.002345807,0,0
0.0009207324,0,0
0.0017192314,0,0
0.00026558634,0,0
0.00069989794,0,0
0.00056874147,0,0
0.011277169,1,0
0.026482653,1,0
0.0003442908,0,0
0.11619982,1,0
0.00080579636,0,0
0.13749671,1,0
0.0007903682,0,0
0.0002114333,0,0
0.0013673382,0,0
0.08795771,1,1
0.17448938,1,1
0.0005936638,0,0
0.00070167705,0,0
0.0021933361,0,0
0.029894996,1,0
0.054530486,1,0
0.0011491331,0,0
0.00075994426,0,0
0.0007815236,0,0
0.00029055588,0,0
0.00075067586,0,0
0.0138437925,1,0
0.05148732,1,1
0.015075255,1,1
0.0009152401,0,0
0.07555914,1,1
0.0008465846,0,0
0.00054652675,0,0
0.010016394,1,0
0.0021393725,0,0
0.14866602,1,1
0.17489314,1,1
0.0011461672,0,0
0.036995508,1,1
0.11354015,1,0
0.23665726,1,1
0.0006493627,0,0
0.00052442733,0,0
0.034446467,1,0
0.028354403,1,0
0.012476886,1,0
0.0002808443,0,0
0.001992959,0,0
0.0003112698,0,0
0.0010256417,0,0
0.00080370944,0,0
0.00090717454,0,0
0.41469654,1,1
0.049961615,1,0
0.13245203,1,0
0.0012470875,0,0
0.12026835,1,1
0.00044168744,0,0
0.00056538533,0,0
0.0005282359,0,0
0.020878563,1,0
0.054001886,1,0
0.1337506,1,0
0.0009767606,0,0
0.00074589776,0,0
0.045438703,1,0
0.020961357,1,0
0.013711507,1,0
0.045161195,1,1
0.02482821,1,0
0.00033669802,0,0
0.00046391203,0,0
0.00043262527,0,0
0.0005657382,0,0
0.045191083,1,1
0.011556973,1,0
0.0005820972,0,0
0.0013246804,0,0
0.006835592,1,0
0.00049717224,0,0
0.0003712695,0,0
0.0006271366,0,0
0.0011983572,0,0
0.00073357706,0,0
0.17057563,1,1
0.0009229603,0,0
0.013344596,1,0
0.00061601854,0,0
0.00074695516,0,0
0.00063473854,0,0
0.04576562,1,0
0.15767612,1,1
0.2971364,1,1
0.030984728,1,0
0.00053642795,0,0
0.00034013414,0,0
0.0005327021,0,0
0.05972719,1,0
0.0006740881,0,0
0.00027628167,0,0
0.07708424,1,1
0.14658543,1,1
0.07101501,1,1
0.02511854,1,0
0.0035745609,0,0
0.00036773868,0,0
0.2059134,1,0
0.034451503,1,0
0.10809189,1,1
0.000488714,0,0
0.00043883905,0,0
0.00038937404,0,0
0.0013926347,0,0
0.0005313192,0,0
0.08026322,1,1
0.055769257,1,1
0.00058711227,0,0
0.00070738915,0,0
0.0003574709,0,0
0.116535224,1,1
0.0006892114,0,0
0.0015653499,0,0
0.23336273,1,1
0.047318753,1,0
0.10815494,1,0
0.061670944,1,1
0.0013157016,0,0
0.00077796704,0,0
0.0004494352,0,0
0.0004279954,0,0
0.18585923,1,1
0.3943565,1,1
0.00059118157,0,0
0.0015044436,0,0
0.0021460056,0,0
0.0005942675,0,0
0.00053032604,0,0
0.452664,1,1
0.00091913634,0,0
0.00045848222,0,0
0.0007355837,0,0
0.10935945,1,0
0.00032333043,0,0
0.16792835,1,1
0.0005805082,0,0
0.11792934,1,1
0.01403632,1,0
0.015381784,1,0
0.013741746,1,0
0.0012135151,0,0
